 ******************************************************************************
 * SHELL MODEL - DEFORMED WOODS-SAXON POTENTIAL:  NUCLEUS Z= 92 N=144 A=236   *
 * CENTRAL POTENTIAL-DEPTH VO = -45.9 DIFUSSENESS A=  0.630 RADIUS RO=   7.66 *
 * SPIN-ORBIT POTEN.-DEPTH VSO = 17.5 DIFUSSENESS A=  0.630 RADIUS RV=   7.66 *
 ******************************************************************************
 Eldm- Pashkevich 

 EPS=-0.100 a1= 0.000 a3= 0.000 a4=-0.160 a5= 0.000 a6= 0.000 Gn*A=22.5 Gz*A=26.5
 VAR:    T         F         T         F         F         F
 P(1)  P(2)   Barrier  Sh.Cor   Eldm   dU(N)   dU(P)   dP(N)   dP(P)   BC   BS
 0.040 0.100  15.8484  3.2464 12.602   1.791   1.818  -0.112  -0.250 0.993  1.031
 0.040 0.105  15.9862  3.1822 12.804   1.820   1.701  -0.156  -0.183 0.993  1.032
 0.040 0.110  16.1362  3.1197 13.016   1.858   1.585  -0.205  -0.117 0.993  1.032
 0.040 0.115  16.2954  3.0582 13.237   1.903   1.469  -0.261  -0.053 0.993  1.033
 0.040 0.120  16.4652  2.9991 13.466   1.956   1.356  -0.323   0.011 0.993  1.034
 0.040 0.125  16.6467  2.9415 13.705   2.017   1.244  -0.392   0.072 0.992  1.034
 0.040 0.130  16.8394  2.8854 13.954   2.063   1.134  -0.443   0.132 0.992  1.035
 0.040 0.135  17.0419  2.8306 14.211   2.051   1.025  -0.435   0.190 0.992  1.036
 0.040 0.140  17.2543  2.7770 14.477   2.046   0.919  -0.434   0.245 0.992  1.037
 0.040 0.145  17.4763  2.7241 14.752   2.050   0.815  -0.439   0.299 0.992  1.038
 0.040 0.150  17.7078  2.6719 15.036   2.061   0.713  -0.452   0.350 0.991  1.038
 0.040 0.155  17.9485  2.6203 15.328   2.079   0.613  -0.470   0.399 0.991  1.039
 0.040 0.160  18.1981  2.5691 15.629   2.104   0.515  -0.495   0.446 0.991  1.040
 0.040 0.165  18.4562  2.5177 15.938   2.135   0.419  -0.527   0.490 0.991  1.041
 0.040 0.170  18.7222  2.4666 16.256   2.172   0.326  -0.564   0.532 0.990  1.042
 0.040 0.175  18.9971  2.4154 16.582   2.213   0.235  -0.605   0.572 0.990  1.043
 0.040 0.180  19.2799  2.3639 16.916   2.246   0.147  -0.639   0.610 0.990  1.044
 0.040 0.185  19.5706  2.3123 17.258   2.243   0.062  -0.637   0.645 0.989  1.045
 0.040 0.190  19.8691  2.2605 17.609   2.245  -0.021  -0.641   0.678 0.989  1.046
 0.040 0.195  20.1754  2.2085 17.967   2.252  -0.100  -0.652   0.708 0.989  1.047
 0.040 0.200  20.4897  2.1568 18.333   2.265  -0.176  -0.669   0.736 0.988  1.049
 0.050 0.000  15.1757  4.5845 10.591   2.193   3.284  -0.029  -0.863 0.995  1.025
 0.050 0.005  15.1764  4.5804 10.596   2.191   3.282  -0.030  -0.863 0.995  1.025
 0.050 0.010  15.1780  4.5670 10.611   2.187   3.275  -0.030  -0.864 0.995  1.025
 0.050 0.015  15.1811  4.5451 10.636   2.179   3.263  -0.031  -0.866 0.995  1.025
 0.050 0.020  15.1856  4.5146 10.671   2.168   3.246  -0.032  -0.868 0.995  1.025
 0.050 0.025  15.1921  4.4761 10.716   2.155   3.225  -0.034  -0.870 0.995  1.026
 0.050 0.030  15.2009  4.4300 10.771   2.140   3.201  -0.037  -0.874 0.995  1.026
 0.050 0.035  15.2126  4.3768 10.836   2.123   3.173  -0.040  -0.879 0.995  1.026
 0.050 0.040  15.2279  4.3174 10.911   2.106   3.131  -0.045  -0.874 0.995  1.026
 0.050 0.045  15.2474  4.2522 10.995   2.087   3.082  -0.051  -0.865 0.995  1.026
 0.050 0.050  15.2718  4.1820 11.090   2.069   2.991  -0.059  -0.818 0.995  1.027
 0.050 0.055  15.3013  4.1071 11.194   2.052   2.893  -0.070  -0.768 0.995  1.027
 0.050 0.060  15.3370  4.0287 11.308   2.036   2.790  -0.082  -0.715 0.994  1.027
 0.050 0.065  15.3797  3.9475 11.432   2.023   2.682  -0.097  -0.660 0.994  1.028
 0.050 0.070  15.4314  3.8642 11.567   2.012   2.570  -0.116  -0.602 0.994  1.028
 0.050 0.075  15.4900  3.7795 11.711   2.005   2.455  -0.138  -0.543 0.994  1.029
 0.050 0.080  15.5574  3.6939 11.864   2.003   2.337  -0.164  -0.482 0.994  1.029
 0.050 0.085  15.6341  3.6080 12.026   2.005   2.217  -0.194  -0.420 0.994  1.030
 0.050 0.090  15.7203  3.5222 12.198   2.013   2.096  -0.229  -0.358 0.994  1.030
 0.050 0.095  15.8157  3.4370 12.379   2.028   1.973  -0.269  -0.295 0.994  1.031
 0.050 0.100  15.9225  3.3529 12.570   2.049   1.851  -0.314  -0.232 0.993  1.031
 0.050 0.105  16.0408  3.2697 12.771   2.077   1.728  -0.365  -0.170 0.993  1.032
 0.050 0.110  16.1678  3.1882 12.980   2.113   1.606  -0.423  -0.108 0.993  1.032
 0.050 0.115  16.3063  3.1078 13.199   2.158   1.484  -0.487  -0.047 0.993  1.033
 0.050 0.120  16.4554  3.0289 13.427   2.210   1.364  -0.557   0.013 0.993  1.034
 0.050 0.125  16.6159  2.9515 13.664   2.193   1.246  -0.558   0.071 0.992  1.035
 0.050 0.130  16.7861  2.8756 13.911   2.175   1.128  -0.556   0.128 0.992  1.035
 0.050 0.135  16.9667  2.8012 14.166   2.165   1.012  -0.560   0.184 0.992  1.036
 0.050 0.140  17.1573  2.7279 14.429   2.163   0.898  -0.571   0.238 0.992  1.037
 0.050 0.145  17.3582  2.6562 14.702   2.170   0.786  -0.590   0.290 0.991  1.038
 0.050 0.150  17.5688  2.5855 14.983   2.185   0.675  -0.616   0.341 0.991  1.039
 0.050 0.155  17.7890  2.5158 15.273   2.208   0.566  -0.649   0.391 0.991  1.039
 0.050 0.160  18.0188  2.4473 15.571   2.238   0.460  -0.688   0.438 0.991  1.040
 0.050 0.165  18.2574  2.3799 15.878   2.226   0.356  -0.685   0.484 0.990  1.041
 0.050 0.170  18.5059  2.3132 16.193   2.204   0.254  -0.672   0.527 0.990  1.042
 0.050 0.175  18.7632  2.2472 16.516   2.188   0.155  -0.666   0.569 0.990  1.043
 0.050 0.180  19.0297  2.1824 16.847   2.180   0.059  -0.666   0.609 0.990  1.044
 0.050 0.185  19.3053  2.1185 17.187   2.178  -0.033  -0.673   0.646 0.989  1.045
 0.050 0.190  19.5899  2.0557 17.534   2.183  -0.122  -0.686   0.681 0.989  1.046
 0.050 0.195  19.8836  1.9943 17.889   2.194  -0.207  -0.706   0.714 0.989  1.048
 0.050 0.200  20.1863  1.9340 18.252   2.210  -0.288  -0.731   0.743 0.988  1.049
 0.060 0.000  15.5806  4.9986 10.582   2.594   3.629  -0.230  -0.994 0.995  1.025
 0.060 0.005  15.5802  4.9933 10.587   2.592   3.625  -0.230  -0.993 0.995  1.025
 0.060 0.010  15.5795  4.9778 10.602   2.587   3.613  -0.231  -0.991 0.995  1.025
 0.060 0.015  15.5786  4.9522 10.626   2.579   3.593  -0.233  -0.987 0.995  1.025
 0.060 0.020  15.5776  4.9163 10.661   2.568   3.567  -0.236  -0.982 0.995  1.026
 0.060 0.025  15.5768  4.8710 10.706   2.554   3.533  -0.240  -0.977 0.995  1.026
 0.060 0.030  15.5770  4.8167 10.760   2.538   3.474  -0.245  -0.950 0.995  1.026
 0.060 0.035  15.5786  4.7539 10.825   2.520   3.404  -0.251  -0.919 0.995  1.026
 0.060 0.040  15.5823  4.6834 10.899   2.501   3.325  -0.259  -0.884 0.995  1.026
 0.060 0.045  15.5889  4.6060 10.983   2.482   3.238  -0.269  -0.845 0.995  1.027
 0.060 0.050  15.5986  4.5220 11.077   2.462   3.143  -0.281  -0.802 0.995  1.027
 0.060 0.055  15.6127  4.4325 11.180   2.443   3.042  -0.295  -0.757 0.994  1.027
 0.060 0.060  15.6320  4.3385 11.293   2.426   2.934  -0.312  -0.709 0.994  1.028
 0.060 0.065  15.6584  4.2406 11.418   2.410   2.822  -0.333  -0.658 0.994  1.028
 0.060 0.070  15.6900  4.1398 11.550   2.398   2.705  -0.357  -0.605 0.994  1.028
 0.060 0.075  15.7289  4.0365 11.692   2.389   2.584  -0.385  -0.551 0.994  1.029
 0.060 0.080  15.7753  3.9311 11.844   2.384   2.460  -0.418  -0.494 0.994  1.029
 0.060 0.085  15.8305  3.8251 12.005   2.384   2.333  -0.455  -0.437 0.994  1.030
 0.060 0.090  15.8934  3.7184 12.175   2.390   2.205  -0.498  -0.379 0.994  1.030
 0.060 0.095  15.9669  3.6118 12.355   2.402   2.076  -0.546  -0.320 0.993  1.031
 0.060 0.100  16.0509  3.5053 12.546   2.421   1.945  -0.600  -0.261 0.993  1.031
 0.060 0.105  16.1429  3.3996 12.743   2.447   1.815  -0.660  -0.202 0.993  1.032
 0.060 0.110  16.2461  3.2948 12.951   2.480   1.684  -0.727  -0.143 0.993  1.033
 0.060 0.115  16.3595  3.1911 13.168   2.442   1.554  -0.720  -0.085 0.993  1.033
 0.060 0.120  16.4834  3.0889 13.395   2.406   1.424  -0.714  -0.027 0.992  1.034
 0.060 0.125  16.6186  2.9881 13.630   2.377   1.296  -0.716   0.031 0.992  1.035
 0.060 0.130  16.7633  2.8888 13.875   2.358   1.168  -0.724   0.087 0.992  1.035
 0.060 0.135  16.9192  2.7918 14.127   2.346   1.044  -0.739   0.142 0.992  1.036
 0.060 0.140  17.0854  2.6963 14.389   2.343   0.919  -0.762   0.196 0.992  1.037
 0.060 0.145  17.2619  2.6024 14.659   2.349   0.796  -0.793   0.250 0.991  1.038
 0.060 0.150  17.4492  2.5107 14.938   2.351   0.676  -0.818   0.302 0.991  1.039
 0.060 0.155  17.6471  2.4212 15.226   2.306   0.557  -0.795   0.353 0.991  1.040
 0.060 0.160  17.8556  2.3337 15.522   2.268   0.441  -0.778   0.403 0.991  1.041
 0.060 0.165  18.0738  2.2485 15.825   2.238   0.327  -0.768   0.451 0.990  1.041
 0.060 0.170  18.3034  2.1656 16.138   2.217   0.216  -0.765   0.498 0.990  1.042
 0.060 0.175  18.5430  2.0846 16.458   2.202   0.109  -0.770   0.543 0.990  1.043
 0.060 0.180  18.7934  2.0064 16.787   2.196   0.006  -0.780   0.585 0.989  1.044
 0.060 0.185  19.0543  1.9307 17.124   2.136  -0.094  -0.738   0.626 0.989  1.045
 0.060 0.190  19.3256  1.8575 17.468   2.011  -0.189  -0.629   0.664 0.989  1.047
 0.060 0.195  19.6070  1.7867 17.820   1.895  -0.279  -0.528   0.700 0.988  1.048
 0.060 0.200  19.8988  1.7187 18.180   1.786  -0.365  -0.435   0.732 0.988  1.049
 0.070 0.000  16.0615  5.4818 10.580   3.125   3.930  -0.512  -1.061 0.995  1.026
 0.070 0.005  16.0600  5.4755 10.584   3.123   3.924  -0.513  -1.058 0.995  1.026
 0.070 0.010  16.0562  5.4570 10.599   3.117   3.906  -0.515  -1.052 0.995  1.026
 0.070 0.015  16.0502  5.4265 10.624   3.109   3.876  -0.518  -1.040 0.995  1.026
 0.070 0.020  16.0424  5.3842 10.658   3.097   3.834  -0.522  -1.024 0.995  1.026
 0.070 0.025  16.0337  5.3313 10.702   3.082   3.782  -0.528  -1.004 0.995  1.026
 0.070 0.030  16.0238  5.2672 10.757   3.065   3.718  -0.536  -0.980 0.995  1.026
 0.070 0.035  16.0135  5.1932 10.820   3.045   3.645  -0.545  -0.952 0.995  1.026
 0.070 0.040  16.0037  5.1097 10.894   3.024   3.562  -0.557  -0.920 0.995  1.027
 0.070 0.045  15.9951  5.0178 10.977   3.003   3.471  -0.571  -0.885 0.994  1.027
 0.070 0.050  15.9887  4.9183 11.070   2.981   3.371  -0.588  -0.846 0.994  1.027
 0.070 0.055  15.9849  4.8118 11.173   2.960   3.265  -0.608  -0.805 0.994  1.027
 0.070 0.060  15.9867  4.6998 11.287   2.940   3.151  -0.631  -0.760 0.994  1.028
 0.070 0.065  15.9914  4.5826 11.409   2.921   3.032  -0.658  -0.713 0.994  1.028
 0.070 0.070  16.0013  4.4610 11.540   2.906   2.908  -0.689  -0.664 0.994  1.029
 0.070 0.075  16.0176  4.3362 11.681   2.894   2.780  -0.725  -0.613 0.994  1.029
 0.070 0.080  16.0395  4.2088 11.831   2.886   2.648  -0.765  -0.560 0.994  1.029
 0.070 0.085  16.0700  4.0793 11.991   2.883   2.513  -0.811  -0.505 0.994  1.030
 0.070 0.090  16.1085  3.9485 12.160   2.885   2.376  -0.863  -0.450 0.993  1.030
 0.070 0.095  16.1567  3.8169 12.340   2.893   2.237  -0.919  -0.393 0.993  1.031
 0.070 0.100  16.2118  3.6851 12.527   2.848   2.096  -0.923  -0.336 0.993  1.032
 0.070 0.105  16.2772  3.5534 12.724   2.779   1.956  -0.903  -0.279 0.993  1.032
 0.070 0.110  16.3525  3.4224 12.930   2.717   1.814  -0.888  -0.221 0.993  1.033
 0.070 0.115  16.4378  3.2924 13.145   2.661   1.673  -0.878  -0.163 0.992  1.034
 0.070 0.120  16.5332  3.1635 13.370   2.610   1.532  -0.873  -0.105 0.992  1.034
 0.070 0.125  16.6404  3.0366 13.604   2.565   1.391  -0.872  -0.048 0.992  1.035
 0.070 0.130  16.7575  2.9116 13.846   2.524   1.252  -0.874   0.010 0.992  1.036
 0.070 0.135  16.8855  2.7887 14.097   2.485   1.113  -0.877   0.067 0.992  1.036
 0.070 0.140  17.0250  2.6686 14.356   2.448   0.976  -0.880   0.124 0.991  1.037
 0.070 0.145  17.1760  2.5514 14.625   2.411   0.841  -0.881   0.181 0.991  1.038
 0.070 0.150  17.3396  2.4383 14.901   2.373   0.711  -0.881   0.236 0.991  1.039
 0.070 0.155  17.5141  2.3277 15.186   2.338   0.581  -0.881   0.291 0.991  1.040
 0.070 0.160  17.7006  2.2207 15.480   2.307   0.454  -0.884   0.344 0.990  1.041
 0.070 0.165  17.8986  2.1177 15.781   2.264   0.330  -0.873   0.396 0.990  1.042
 0.070 0.170  18.1094  2.0186 16.091   2.118   0.210  -0.757   0.447 0.990  1.043
 0.070 0.175  18.3328  1.9240 16.409   1.980   0.095  -0.647   0.496 0.989  1.044
 0.070 0.180  18.5678  1.8331 16.735   1.849  -0.016  -0.543   0.542 0.989  1.045
 0.070 0.185  18.8149  1.7464 17.069   1.726  -0.121  -0.445   0.587 0.989  1.046
 0.070 0.190  19.0740  1.6639 17.410   1.611  -0.222  -0.354   0.628 0.989  1.047
 0.070 0.195  19.3459  1.5865 17.759   1.505  -0.316  -0.270   0.667 0.988  1.048
 0.070 0.200  19.6299  1.5137 18.116   1.407  -0.405  -0.192   0.703 0.988  1.049
 0.080 0.000  16.5895  6.0055 10.584   3.787   4.264  -0.893  -1.152 0.995  1.026
 0.080 0.005  16.5870  5.9984 10.589   3.785   4.257  -0.894  -1.150 0.995  1.026
 0.080 0.010  16.5803  5.9770 10.603   3.779   4.238  -0.896  -1.144 0.995  1.026
 0.080 0.015  16.5692  5.9416 10.628   3.769   4.206  -0.901  -1.133 0.995  1.026
 0.080 0.020  16.5542  5.8924 10.662   3.756   4.163  -0.907  -1.119 0.995  1.026
 0.080 0.025  16.5360  5.8303 10.706   3.740   4.107  -0.916  -1.101 0.994  1.026
 0.080 0.030  16.5148  5.7555 10.759   3.721   4.040  -0.927  -1.079 0.994  1.026
 0.080 0.035  16.4920  5.6693 10.823   3.699   3.963  -0.940  -1.053 0.994  1.027
 0.080 0.040  16.4677  5.5719 10.896   3.676   3.875  -0.956  -1.024 0.994  1.027
 0.080 0.045  16.4429  5.4644 10.978   3.652   3.778  -0.975  -0.990 0.994  1.027
 0.080 0.050  16.4186  5.3478 11.071   3.627   3.672  -0.997  -0.954 0.994  1.027
 0.080 0.055  16.3965  5.2223 11.174   3.602   3.558  -1.023  -0.915 0.994  1.028
 0.080 0.060  16.3757  5.0901 11.286   3.579   3.437  -1.053  -0.872 0.994  1.028
 0.080 0.065  16.3581  4.9515 11.407   3.557   3.309  -1.087  -0.828 0.994  1.028
 0.080 0.070  16.3445  4.8074 11.537   3.531   3.176  -1.120  -0.780 0.994  1.029
 0.080 0.075  16.3358  4.6588 11.677   3.461   3.038  -1.110  -0.730 0.994  1.029
 0.080 0.080  16.3317  4.5065 11.825   3.393   2.896  -1.104  -0.679 0.993  1.030
 0.080 0.085  16.3349  4.3510 11.984   3.330   2.750  -1.104  -0.625 0.993  1.030
 0.080 0.090  16.3466  4.1936 12.153   3.272   2.601  -1.109  -0.570 0.993  1.031
 0.080 0.095  16.3639  4.0347 12.329   3.192   2.451  -1.094  -0.514 0.993  1.031
 0.080 0.100  16.3908  3.8750 12.516   3.099   2.298  -1.065  -0.457 0.993  1.032
 0.080 0.105  16.4266  3.7153 12.711   3.009   2.144  -1.040  -0.398 0.993  1.033
 0.080 0.110  16.4719  3.5560 12.916   2.923   1.990  -1.017  -0.339 0.992  1.033
 0.080 0.115  16.5273  3.3977 13.130   2.840   1.835  -0.998  -0.280 0.992  1.034
 0.080 0.120  16.5931  3.2409 13.352   2.762   1.680  -0.981  -0.219 0.992  1.034
 0.080 0.125  16.6704  3.0861 13.584   2.687   1.525  -0.967  -0.158 0.992  1.035
 0.080 0.130  16.7589  2.9343 13.825   2.616   1.371  -0.956  -0.097 0.992  1.036
 0.080 0.135  16.8591  2.7857 14.073   2.550   1.218  -0.947  -0.035 0.991  1.037
 0.080 0.140  16.9716  2.6406 14.331   2.489   1.067  -0.942   0.026 0.991  1.038
 0.080 0.145  17.0967  2.4998 14.597   2.434   0.918  -0.940   0.088 0.991  1.038
 0.080 0.150  17.2351  2.3636 14.871   2.366   0.773  -0.923   0.148 0.991  1.039
 0.080 0.155  17.3866  2.2323 15.154   2.204   0.630  -0.810   0.208 0.990  1.040
 0.080 0.160  17.5534  2.1080 15.445   2.049   0.495  -0.702   0.266 0.990  1.041
 0.080 0.165  17.7322  1.9882 15.744   1.901   0.362  -0.597   0.323 0.990  1.042
 0.080 0.170  17.9259  1.8745 16.051   1.761   0.234  -0.498   0.378 0.990  1.043
 0.080 0.175  18.1328  1.7659 16.367   1.630   0.111  -0.406   0.431 0.989  1.044
 0.080 0.180  18.3541  1.6640 16.690   1.507  -0.005  -0.319   0.482 0.989  1.045
 0.080 0.185  18.5901  1.5688 17.021   1.393  -0.116  -0.238   0.530 0.989  1.046
 0.080 0.190  18.8404  1.4804 17.360   1.288  -0.220  -0.162   0.575 0.988  1.047
 0.080 0.195  19.1052  1.3987 17.706   1.192  -0.318  -0.093   0.618 0.988  1.048
 0.080 0.200  19.3850  1.3240 18.061   1.104  -0.409  -0.029   0.657 0.988  1.049
 0.090 0.000  17.1376  6.5430 10.595   4.465   4.673  -1.272  -1.323 0.994  1.026
 0.090 0.005  17.1341  6.5348 10.599   4.464   4.666  -1.275  -1.321 0.994  1.026
 0.090 0.010  17.1522  6.5102 10.642   4.461   4.646  -1.281  -1.315 0.994  1.026
 0.090 0.015  17.1076  6.4696 10.638   4.455   4.612  -1.293  -1.305 0.994  1.026
 0.090 0.020  17.0851  6.4132 10.672   4.448   4.565  -1.308  -1.291 0.994  1.027
 0.090 0.025  17.0570  6.3416 10.715   4.439   4.506  -1.329  -1.274 0.994  1.027
 0.090 0.030  17.0244  6.2557 10.769   4.428   4.434  -1.354  -1.252 0.994  1.027
 0.090 0.035  16.9877  6.1562 10.832   4.417   4.351  -1.385  -1.227 0.994  1.027
 0.090 0.040  16.9477  6.0437 10.904   4.406   4.256  -1.421  -1.198 0.994  1.027
 0.090 0.045  16.9053  5.9192 10.986   4.376   4.151  -1.443  -1.165 0.994  1.028
 0.090 0.050  16.8624  5.7846 11.078   4.298   4.038  -1.422  -1.130 0.994  1.028
 0.090 0.055  16.8201  5.6398 11.180   4.219   3.915  -1.404  -1.090 0.994  1.028
 0.090 0.060  16.7772  5.4862 11.291   4.139   3.784  -1.389  -1.048 0.994  1.028
 0.090 0.065  16.7360  5.3250 11.411   4.059   3.646  -1.378  -1.002 0.994  1.029
 0.090 0.070  16.6976  5.1571 11.541   3.981   3.502  -1.372  -0.953 0.994  1.029
 0.090 0.075  16.6613  4.9832 11.678   3.904   3.351  -1.370  -0.902 0.993  1.030
 0.090 0.080  16.6309  4.8045 11.826   3.803   3.196  -1.345  -0.849 0.993  1.030
 0.090 0.085  16.6072  4.6221 11.985   3.682   3.037  -1.303  -0.794 0.993  1.031
 0.090 0.090  16.5873  4.4369 12.150   3.561   2.874  -1.262  -0.736 0.993  1.031
 0.090 0.095  16.5760  4.2496 12.326   3.443   2.709  -1.224  -0.677 0.993  1.032
 0.090 0.100  16.5727  4.0613 12.511   3.326   2.541  -1.190  -0.617 0.993  1.032
 0.090 0.105  16.5782  3.8727 12.706   3.213   2.372  -1.158  -0.555 0.992  1.033
 0.090 0.110  16.5931  3.6844 12.909   3.104   2.202  -1.129  -0.492 0.992  1.033
 0.090 0.115  16.6182  3.4976 13.121   2.999   2.030  -1.105  -0.427 0.992  1.034
 0.090 0.120  16.6542  3.3128 13.341   2.899   1.859  -1.084  -0.361 0.992  1.035
 0.090 0.125  16.7029  3.1311 13.572   2.804   1.687  -1.067  -0.294 0.992  1.036
 0.090 0.130  16.7630  2.9528 13.810   2.716   1.517  -1.054  -0.226 0.991  1.036
 0.090 0.135  16.8361  2.7790 14.057   2.610   1.349  -1.021  -0.158 0.991  1.037
 0.090 0.140  16.9228  2.6102 14.313   2.426   1.183  -0.909  -0.090 0.991  1.038
 0.090 0.145  17.0236  2.4472 14.576   2.250   1.020  -0.801  -0.022 0.991  1.039
 0.090 0.150  17.1390  2.2902 14.849   2.081   0.862  -0.697   0.045 0.990  1.040
 0.090 0.155  17.2696  2.1402 15.129   1.920   0.708  -0.598   0.110 0.990  1.040
 0.090 0.160  17.4156  1.9974 15.418   1.768   0.560  -0.505   0.174 0.990  1.041
 0.090 0.165  17.5765  1.8621 15.714   1.625   0.418  -0.417   0.235 0.990  1.042
 0.090 0.170  17.7560  1.7366 16.019   1.491   0.286  -0.334   0.293 0.989  1.043
 0.090 0.175  17.9505  1.6182 16.332   1.367   0.158  -0.257   0.350 0.989  1.044
 0.090 0.180  18.1612  1.5082 16.653   1.252   0.037  -0.185   0.405 0.989  1.045
 0.090 0.185  18.3886  1.4071 16.982   1.146  -0.077  -0.118   0.456 0.988  1.046
 0.090 0.190  18.6331  1.3149 17.318   1.050  -0.183  -0.056   0.505 0.988  1.047
 0.090 0.195  18.8931  1.2313 17.662   0.963  -0.282   0.000   0.550 0.988  1.048
 0.090 0.200  19.1692  1.1563 18.013   0.886  -0.374   0.052   0.593 0.987  1.049
 0.100 0.000  17.6795  7.0680 10.612   5.152   5.009  -1.661  -1.432 0.994  1.027
 0.100 0.005  17.6749  7.0587 10.616   5.151   5.002  -1.664  -1.430 0.994  1.027
 0.100 0.010  17.6616  7.0309 10.631   5.146   4.980  -1.671  -1.424 0.994  1.027
 0.100 0.015  17.6702  6.9850 10.685   5.139   4.943  -1.684  -1.413 0.994  1.027
 0.100 0.020  17.6095  6.9213 10.688   5.130   4.892  -1.702  -1.398 0.994  1.027
 0.100 0.025  17.5719  6.8404 10.731   5.088   4.826  -1.695  -1.379 0.994  1.027
 0.100 0.030  17.5274  6.7431 10.784   5.019   4.747  -1.668  -1.354 0.994  1.027
 0.100 0.035  17.4766  6.6299 10.847   4.941   4.653  -1.639  -1.325 0.994  1.027
 0.100 0.040  17.4210  6.5023 10.919   4.856   4.547  -1.610  -1.290 0.994  1.028
 0.100 0.045  17.3613  6.3612 11.000   4.764   4.428  -1.580  -1.251 0.994  1.028
 0.100 0.050  17.3000  6.2075 11.092   4.668   4.297  -1.551  -1.206 0.994  1.028
 0.100 0.055  17.2356  6.0427 11.193   4.566   4.155  -1.523  -1.156 0.994  1.029
 0.100 0.060  17.1707  5.8680 11.303   4.462   4.005  -1.497  -1.102 0.993  1.029
 0.100 0.065  17.1056  5.6838 11.422   4.356   3.844  -1.472  -1.044 0.993  1.029
 0.100 0.070  17.0407  5.4917 11.549   4.248   3.675  -1.451  -0.981 0.993  1.030
 0.100 0.075  16.9799  5.2930 11.687   4.140   3.500  -1.432  -0.915 0.993  1.030
 0.100 0.080  16.9239  5.0887 11.835   4.033   3.321  -1.417  -0.847 0.993  1.031
 0.100 0.085  16.8701  4.8799 11.990   3.928   3.137  -1.407  -0.778 0.993  1.031
 0.100 0.090  16.8229  4.6672 12.156   3.812   2.952  -1.388  -0.710 0.993  1.032
 0.100 0.095  16.7825  4.4524 12.330   3.669   2.767  -1.342  -0.641 0.993  1.032
 0.100 0.100  16.7500  4.2363 12.514   3.528   2.582  -1.299  -0.575 0.992  1.033
 0.100 0.105  16.7261  4.0197 12.706   3.390   2.400  -1.260  -0.510 0.992  1.033
 0.100 0.110  16.7120  3.8041 12.908   3.257   2.221  -1.224  -0.450 0.992  1.034
 0.100 0.115  16.7087  3.5904 13.118   3.129   2.047  -1.193  -0.392 0.992  1.035
 0.100 0.120  16.7167  3.3793 13.337   2.970   1.879  -1.130  -0.340 0.992  1.035
 0.100 0.125  16.7375  3.1723 13.565   2.801   1.718  -1.054  -0.292 0.991  1.036
 0.100 0.130  16.7725  2.9700 13.803   2.603   1.564  -0.947  -0.250 0.991  1.037
 0.100 0.135  16.8208  2.7733 14.048   2.411   1.419  -0.844  -0.213 0.991  1.037
 0.100 0.140  16.8843  2.5832 14.301   2.227   1.283  -0.745  -0.182 0.991  1.038
 0.100 0.145  16.9632  2.4003 14.563   2.051   1.141  -0.651  -0.141 0.990  1.039
 0.100 0.150  17.0582  2.2251 14.833   1.884   0.972  -0.562  -0.069 0.990  1.040
 0.100 0.155  17.1701  2.0585 15.112   1.727   0.809  -0.479   0.002 0.990  1.041
 0.100 0.160  17.2986  1.9013 15.397   1.579   0.653  -0.400   0.069 0.990  1.042
 0.100 0.165  17.4459  1.7539 15.692   1.441   0.505  -0.327   0.135 0.989  1.043
 0.100 0.170  17.6114  1.6168 15.995   1.313   0.365  -0.258   0.197 0.989  1.044
 0.100 0.175  17.7952  1.4902 16.305   1.195   0.233  -0.195   0.257 0.989  1.045
 0.100 0.180  17.9975  1.3743 16.623   1.088   0.109  -0.136   0.314 0.988  1.046
 0.100 0.185  18.2203  1.2712 16.949   0.990  -0.003  -0.083   0.366 0.988  1.047
 0.100 0.190  18.4592  1.1767 17.283   0.903  -0.110  -0.033   0.417 0.988  1.048
 0.100 0.195  18.7164  1.0930 17.623   0.825  -0.209   0.011   0.465 0.988  1.049
 0.100 0.200  18.9911  1.0194 17.972   0.757  -0.299   0.052   0.510 0.987  1.050
 0.110 0.000  18.1921  7.5575 10.635   5.492   5.160  -1.719  -1.376 0.994  1.027
 0.110 0.005  18.1864  7.5472 10.639   5.485   5.153  -1.717  -1.374 0.994  1.027
 0.110 0.010  18.1700  7.5164 10.654   5.464   5.129  -1.709  -1.367 0.994  1.027
 0.110 0.015  18.1429  7.4655 10.677   5.429   5.090  -1.697  -1.357 0.994  1.027
 0.110 0.020  18.1390  7.3949 10.744   5.381   5.035  -1.681  -1.341 0.994  1.027
 0.110 0.025  18.0585  7.3048 10.754   5.321   4.965  -1.661  -1.320 0.994  1.028
 0.110 0.030  18.0030  7.1969 10.806   5.250   4.880  -1.638  -1.294 0.994  1.028
 0.110 0.035  17.9394  7.0715 10.868   5.169   4.780  -1.614  -1.263 0.994  1.028
 0.110 0.040  17.8691  6.9298 10.939   5.079   4.665  -1.588  -1.226 0.994  1.028
 0.110 0.045  17.7930  6.7728 11.020   4.981   4.536  -1.562  -1.183 0.993  1.028
 0.110 0.050  17.7137  6.6018 11.112   4.877   4.394  -1.536  -1.133 0.993  1.029
 0.110 0.055  17.6293  6.4178 11.212   4.768   4.240  -1.511  -1.079 0.993  1.029
